9/28/2018 0:00,1003.7
9/28/2018 0:10,1003.6
9/28/2018 0:20,1003.5
9/28/2018 0:30,1003.4
9/28/2018 0:40,1003.3
9/28/2018 0:50,1003.2
9/28/2018 1:00,1003.3
9/28/2018 1:10,1003.2
9/28/2018 1:20,1003.1
9/28/2018 1:30,1003.2
9/28/2018 1:40,1003.1
9/28/2018 1:50,1003.4
9/28/2018 2:00,1003.4
9/28/2018 2:10,1003.4
9/28/2018 2:20,1003.4
9/28/2018 2:30,1003.4
9/28/2018 2:40,1003.6
9/28/2018 2:50,1003.6
9/28/2018 3:00,1003.6
9/28/2018 3:10,1003.7
9/28/2018 3:20,1003.8
9/28/2018 3:30,1003.9
9/28/2018 3:40,1004
9/28/2018 3:50,1004.1
9/28/2018 4:00,1004.1
9/28/2018 4:10,1004.2
9/28/2018 4:20,1004.3
9/28/2018 4:30,1004.4
9/28/2018 4:40,1004.5
9/28/2018 4:50,1004.6
9/28/2018 5:00,1004.8
9/28/2018 5:10,1004.6
9/28/2018 5:20,1004.4
9/28/2018 5:30,1004.2
9/28/2018 5:40,1004
9/28/2018 5:50,1003.8
9/28/2018 6:00,1003.7
9/28/2018 6:10,1004
9/28/2018 6:20,1005.1
9/28/2018 6:30,1006.1
9/28/2018 6:40,1006.8
9/28/2018 6:50,1006.9
9/28/2018 7:00,1007.1
9/28/2018 7:10,1007
9/28/2018 7:20,1006.9
9/28/2018 7:30,1006.8
9/28/2018 7:40,1006.7
9/28/2018 7:50,1003.6
9/28/2018 8:00,1003.4
9/28/2018 8:10,1003.4
9/28/2018 8:20,1003.4
9/28/2018 8:30,1003.4
9/28/2018 8:40,1003.5
9/28/2018 8:50,1003.5
9/28/2018 9:00,1003.6
9/28/2018 9:10,1003.7
9/28/2018 9:20,1003.8
9/28/2018 9:30,1003.9
9/28/2018 9:40,1004
9/28/2018 9:50,1004.1
9/28/2018 10:00,1004.1
9/28/2018 10:10,1004.2
9/28/2018 10:20,1004.3
9/28/2018 10:30,1004.4
9/28/2018 10:40,1004.5
9/28/2018 10:50,1004.6
9/28/2018 11:00,1004.8
9/28/2018 11:10,1005
9/28/2018 11:20,1005.2
9/28/2018 11:30,1005.4
9/28/2018 11:40,1005.6
9/28/2018 11:50,1005.8
9/28/2018 12:00,1005.9
9/28/2018 12:10,1006
9/28/2018 12:20,1006.1
9/28/2018 12:30,1006.2
9/28/2018 12:40,1006.3
9/28/2018 12:50,1006.4
9/28/2018 13:00,1006.6
9/28/2018 13:10,1006.5
9/28/2018 13:20,1006.4
9/28/2018 13:30,1006.3
9/28/2018 13:40,1006.2
9/28/2018 13:50,1006.3
9/28/2018 14:00,1006.4
9/28/2018 14:10,1006.5
9/28/2018 14:20,1006.6
9/28/2018 14:30,1006.7
9/28/2018 14:40,1006.8
9/28/2018 14:50,1006.9
9/28/2018 15:00,1007.2
9/28/2018 15:10,1007.3
9/28/2018 15:20,1007.4
9/28/2018 15:30,1007.5
9/28/2018 15:40,1007.6
9/28/2018 15:50,1007.7
9/28/2018 16:00,1007.7
9/28/2018 16:10,1007.6
9/28/2018 16:20,1007.5
9/28/2018 16:30,1007.4
9/28/2018 16:40,1007.3
9/28/2018 16:50,1007.2
9/28/2018 17:00,1007.1
9/28/2018 17:10,1007
9/28/2018 17:20,1006.9
9/28/2018 17:30,1006.8
9/28/2018 17:40,1006.7
9/28/2018 17:50,1006.6
9/28/2018 18:00,1006.5
9/28/2018 18:10,1006.2
9/28/2018 18:20,1005.9
9/28/2018 18:30,1005.6
9/28/2018 18:40,1005.3
9/28/2018 18:50,1005
9/28/2018 19:00,1004.8
9/28/2018 19:10,1005
9/28/2018 19:20,1005.2
9/28/2018 19:30,1005.4
9/28/2018 19:40,1005.6
9/28/2018 19:50,1005.8
9/28/2018 20:00,1005.9
9/28/2018 20:10,1006
9/28/2018 20:20,1006.1
9/28/2018 20:30,1006.2
9/28/2018 20:40,1006.3
9/28/2018 20:50,1006.4
9/28/2018 21:00,1006.6
9/28/2018 21:10,1006.6
9/28/2018 21:20,1007.6
9/28/2018 21:30,1008.6
9/28/2018 21:40,1009.6
9/28/2018 21:50,1006.4
9/28/2018 22:00,1006.4
9/28/2018 22:10,1006.6
9/28/2018 22:20,1006.8
9/28/2018 22:30,1007
9/28/2018 22:40,1007.2
9/28/2018 22:50,1007.2
9/28/2018 23:00,1007.2
9/28/2018 23:10,1007.3
9/28/2018 23:20,1007.4
9/28/2018 23:30,1007.5
9/28/2018 23:40,1007.6
9/28/2018 23:50,1007.7
9/29/2018 0:00,1007.7
