9/28/2018 0:00,5
9/28/2018 0:10,5
9/28/2018 0:20,5
9/28/2018 0:30,5
9/28/2018 0:40,6
9/28/2018 0:50,4
9/28/2018 1:00,4
9/28/2018 1:10,4
9/28/2018 1:20,4
9/28/2018 1:30,5
9/28/2018 1:40,5
9/28/2018 1:50,6
9/28/2018 2:00,6
9/28/2018 2:10,6
9/28/2018 2:20,6
9/28/2018 2:30,5
9/28/2018 2:40,5
9/28/2018 2:50,5
9/28/2018 3:00,4
9/28/2018 3:10,4
9/28/2018 3:20,4
9/28/2018 3:30,4
9/28/2018 3:40,3
9/28/2018 3:50,3
9/28/2018 4:00,3
9/28/2018 4:10,3
9/28/2018 4:20,4
9/28/2018 4:30,4
9/28/2018 4:40,4
9/28/2018 4:50,5
9/28/2018 5:00,6
9/28/2018 5:10,5
9/28/2018 5:20,4
9/28/2018 5:30,3
9/28/2018 5:40,4
9/28/2018 5:50,5
9/28/2018 6:00,6
9/28/2018 6:10,5
9/28/2018 6:20,5
9/28/2018 6:30,4
9/28/2018 6:40,6
9/28/2018 6:50,5
9/28/2018 7:00,4
9/28/2018 7:10,7
9/28/2018 7:20,7
9/28/2018 7:30,7
9/28/2018 7:40,6
9/28/2018 7:50,5
9/28/2018 8:00,7
9/28/2018 8:10,6
9/28/2018 8:20,6
9/28/2018 8:30,6
9/28/2018 8:40,5
9/28/2018 8:50,4
9/28/2018 9:00,5
9/28/2018 9:10,4
9/28/2018 9:20,4
9/28/2018 9:30,4
9/28/2018 9:40,4
9/28/2018 9:50,5
9/28/2018 10:00,4
9/28/2018 10:10,5
9/28/2018 10:20,5
9/28/2018 10:30,7
9/28/2018 10:40,7
9/28/2018 10:50,5
9/28/2018 11:00,6
9/28/2018 11:10,5
9/28/2018 11:20,5
9/28/2018 11:30,5
9/28/2018 11:40,4
9/28/2018 11:50,4
9/28/2018 12:00,4
9/28/2018 12:10,5
9/28/2018 12:20,5
9/28/2018 12:30,5
9/28/2018 12:40,4
9/28/2018 12:50,3
9/28/2018 13:00,3
9/28/2018 13:10,3
9/28/2018 13:20,3
9/28/2018 13:30,5
9/28/2018 13:40,5
9/28/2018 13:50,6
9/28/2018 14:00,6
9/28/2018 14:10,6
9/28/2018 14:20,5
9/28/2018 14:30,7
9/28/2018 14:40,6
9/28/2018 14:50,6
9/28/2018 15:00,6
9/28/2018 15:10,5
9/28/2018 15:20,5
9/28/2018 15:30,5
9/28/2018 15:40,4
9/28/2018 15:50,4
9/28/2018 16:00,4
9/28/2018 16:10,4
9/28/2018 16:20,5
9/28/2018 16:30,5
9/28/2018 16:40,7
9/28/2018 16:50,8
9/28/2018 17:00,12
9/28/2018 17:10,10
9/28/2018 17:20,10
9/28/2018 17:30,10
9/28/2018 17:40,10
9/28/2018 17:50,8
9/28/2018 18:00,6
9/28/2018 18:10,6
9/28/2018 18:20,6
9/28/2018 18:30,6
9/28/2018 18:40,6
9/28/2018 18:50,4
9/28/2018 19:00,4
9/28/2018 19:10,4
9/28/2018 19:20,3
9/28/2018 19:30,3
9/28/2018 19:40,3
9/28/2018 19:50,4
9/28/2018 20:00,7
9/28/2018 20:10,6
9/28/2018 20:20,6
9/28/2018 20:30,6
9/28/2018 20:40,4
9/28/2018 20:50,4
9/28/2018 21:00,3
9/28/2018 21:10,5
9/28/2018 21:20,5
9/28/2018 21:30,5
9/28/2018 21:40,5
9/28/2018 21:50,6
9/28/2018 22:00,6
9/28/2018 22:10,6
9/28/2018 22:20,5
9/28/2018 22:30,5
9/28/2018 22:40,5
9/28/2018 22:50,6
9/28/2018 23:00,7
9/28/2018 23:10,7
9/28/2018 23:20,7
9/28/2018 23:30,6
9/28/2018 23:40,6
9/28/2018 23:50,5
9/29/2018 0:00,5
