10/11/2017 0:00,3.976507008,,
10/11/2017 1:00,3.821188748,,
10/11/2017 2:00,3.685649455,,
10/11/2017 3:00,3.586746454,,
10/11/2017 4:00,3.528353035,,
10/11/2017 5:00,3.527009964,,
10/11/2017 6:00,3.563711464,,
10/11/2017 7:00,3.606099904,,
10/11/2017 8:00,3.697464228,,
10/11/2017 9:00,3.793079853,,
10/11/2017 10:00,3.869064033,,
10/11/2017 11:00,3.946878731,,
10/11/2017 12:00,4.15211308,,
10/11/2017 13:00,4.40280664,,
10/11/2017 14:00,4.267826915,,
10/11/2017 15:00,4.122910261,,
10/11/2017 16:00,4.2307899,,
10/11/2017 17:00,4.343111992,,
10/11/2017 18:00,4.454321623,,
10/11/2017 19:00,4.570758224,,
10/11/2017 20:00,4.662796855,,
10/11/2017 21:00,4.893207312,,
10/11/2017 22:00,4.359320521,,
10/11/2017 23:00,4.079130888,,
10/12/2017 0:00,3.895839453,,
,,,
,,,
,,,
