9/28/2018 0:00,
9/28/2018 0:10,
9/28/2018 0:20,
9/28/2018 0:30,
9/28/2018 0:40,
9/28/2018 0:50,
9/28/2018 1:00,
9/28/2018 1:10,
9/28/2018 1:20,
9/28/2018 1:30,
9/28/2018 1:40,
9/28/2018 1:50,
9/28/2018 2:00,
9/28/2018 2:10,
9/28/2018 2:20,0.20578784
9/28/2018 2:30,0.193565454
9/28/2018 2:40,0.184511545
9/28/2018 2:50,0.189545554
9/28/2018 3:00,0.189807463
9/28/2018 3:10,0.184545454
9/28/2018 3:20,0.14589785
9/28/2018 3:30,0.184554657
9/28/2018 3:40,0.158454455
9/28/2018 3:50,0.15465644
9/28/2018 4:00,0.157423809
9/28/2018 4:10,0.2451515
9/28/2018 4:20,0.24578454
9/28/2018 4:30,0.654545455
9/28/2018 4:40,0.85454115
9/28/2018 4:50,0.135451546
9/28/2018 5:00,0.130992942
9/28/2018 5:10,0.125487454
9/28/2018 5:20,0.1246599
9/28/2018 5:30,0.124855455
9/28/2018 5:40,0.1248465
9/28/2018 5:50,0.100854541
9/28/2018 6:00,0.108922875
9/28/2018 6:10,0.08545454
9/28/2018 6:20,0.084154545
9/28/2018 6:30,0.09545121
9/28/2018 6:40,0.095454121
9/28/2018 6:50,0.084541545
9/28/2018 7:00,0.088442234
9/28/2018 7:10,0.084541215
9/28/2018 7:20,0.08245454
9/28/2018 7:30,0.081542185
9/28/2018 7:40,0.065445
9/28/2018 7:50,0.0718484
9/28/2018 8:00,0.070759593
9/28/2018 8:10,0.06484564
9/28/2018 8:20,0.065445
9/28/2018 8:30,0.070759593
9/28/2018 8:40,0.065445
9/28/2018 8:50,0.065445
9/28/2018 9:00,0.05795383
9/28/2018 9:10,0.05046266
9/28/2018 9:20,0.04297149
9/28/2018 9:30,
9/28/2018 9:40,
9/28/2018 9:50,
9/28/2018 10:00,
9/28/2018 10:10,
9/28/2018 10:20,
9/28/2018 10:30,
9/28/2018 10:40,
9/28/2018 10:50,
9/28/2018 11:00,
9/28/2018 11:10,
9/28/2018 11:20,
9/28/2018 11:30,
9/28/2018 11:40,
9/28/2018 11:50,
9/28/2018 12:00,
9/28/2018 12:10,
9/28/2018 12:20,
9/28/2018 12:30,
9/28/2018 12:40,
9/28/2018 12:50,
9/28/2018 13:00,
9/28/2018 13:10,
9/28/2018 13:20,
9/28/2018 13:30,
9/28/2018 13:40,
9/28/2018 13:50,
9/28/2018 14:00,
9/28/2018 14:10,
9/28/2018 14:20,
9/28/2018 14:30,
9/28/2018 14:40,
9/28/2018 14:50,
9/28/2018 15:00,
9/28/2018 15:10,
9/28/2018 15:20,
9/28/2018 15:30,
9/28/2018 15:40,
9/28/2018 15:50,
9/28/2018 16:00,
9/28/2018 16:10,
9/28/2018 16:20,
9/28/2018 16:30,
9/28/2018 16:40,0.309253931
9/28/2018 16:50,0.307552155
9/28/2018 17:00,0.294545414
9/28/2018 17:10,0.291115454
9/28/2018 17:20,0.285454589
9/28/2018 17:30,0.275454545
9/28/2018 17:40,0.270673871
9/28/2018 17:50,0.276454445
9/28/2018 18:00,0.265689899
9/28/2018 18:10,0.258784544
9/28/2018 18:20,0.249897646
9/28/2018 18:30,0.228454545
9/28/2018 18:40,0.2296579
9/28/2018 18:50,0.215787545
9/28/2018 19:00,
9/28/2018 19:10,
9/28/2018 19:20,
9/28/2018 19:30,
9/28/2018 19:40,
9/28/2018 19:50,
9/28/2018 20:00,
9/28/2018 20:10,
9/28/2018 20:20,
9/28/2018 20:30,
9/28/2018 20:40,
9/28/2018 20:50,
9/28/2018 21:00,
9/28/2018 21:10,
9/28/2018 21:20,
9/28/2018 21:30,
9/28/2018 21:40,
9/28/2018 21:50,
9/28/2018 22:00,
9/28/2018 22:10,
9/28/2018 22:20,
9/28/2018 22:30,
9/28/2018 22:40,
9/28/2018 22:50,
9/28/2018 23:00,
9/28/2018 23:10,
9/28/2018 23:20,
9/28/2018 23:30,
9/28/2018 23:40,
9/28/2018 23:50,
9/29/2018 0:00,
9/29/2018 0:10,
